shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[191.8, 0.14878036822314183], [192.2, 0.15806123770370994], [192.2, 0.17881452896284938], [191.8, 0.17022011450085278], [191.8, 0.14878036822314183]]",link,406,960,364,414,136,292,"[[364, 136], [414, 136], [414, 292], [364, 292], [364, 136]]",191.5,7800,389.0,214.0,0.02075329125913943,0.1654460232134515,0.16843788333327966,"(1.0, 1.0, 0.6, 1.0)","[231, 79, 72]","[43, 16, 128]","[236, 46, 138]","[184, 226, 157]","[222, 12, 40]",solid
"[[192.8, 0.15806123770370994], [193.2, 0.17682111068512024], [193.2, 0.19702896287911564], [192.8, 0.17881452896284938], [192.8, 0.15806123770370994]]",link,406,965,369,418,135,290,"[[369, 135], [418, 135], [418, 290], [369, 290], [369, 135]]",192.5,7595,393.5,212.5,0.02020785219399538,0.1677950979865513,0.18692503678211794,"(1.0, 1.0, 0.6, 1.0)","[231, 79, 72]","[44, 16, 128]","[235, 46, 138]","[185, 226, 157]","[222, 12, 40]",solid
"[[193.8, 0.17682111068512024], [194.2, 0.160148909638689], [194.2, 0.18063613306117277], [193.8, 0.19702896287911564], [193.8, 0.17682111068512024]]",link,406,970,370,420,134,288,"[[370, 134], [420, 134], [420, 288], [370, 288], [370, 134]]",193.5,7700,395.0,211.0,0.020487223422483797,0.168507083742235,0.17039252134993088,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[194.8, 0.160148909638689], [195.2, 0.1615145457958631], [195.2, 0.18200176921834688], [194.8, 0.18063613306117277], [194.8, 0.160148909638689]]",link,406,975,370,420,134,288,"[[370, 134], [420, 134], [420, 288], [370, 288], [370, 134]]",194.5,7700,395.0,211.0,0.020487223422483797,0.168507083742235,0.171758157507105,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",dashed
"[[195.8, 0.1615145457958631], [196.2, 0.16169479566918982], [196.2, 0.18218201909167364], [195.8, 0.18200176921834688], [195.8, 0.1615145457958631]]",link,406,980,370,420,134,288,"[[370, 134], [420, 134], [420, 288], [370, 288], [370, 134]]",195.5,7700,395.0,211.0,0.020487223422483797,0.168507083742235,0.17193840738043173,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[196.8, 0.16169479566918982], [197.2, 0.14927745008211246], [197.2, 0.1697646735045963], [196.8, 0.18218201909167364], [196.8, 0.16169479566918982]]",link,406,985,370,420,134,288,"[[370, 134], [420, 134], [420, 288], [370, 288], [370, 134]]",196.5,7700,395.0,211.0,0.020487223422483797,0.168507083742235,0.15952106179335437,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[197.8, 0.14927745008211246], [198.2, 0.16114814819562098], [198.2, 0.1812256271496551], [197.8, 0.1697646735045963], [197.8, 0.14927745008211246]]",link,406,990,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",197.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.17118688767263804,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[198.8, 0.16114814819562098], [199.2, 0.16243490946974679], [199.2, 0.18238201518381966], [198.8, 0.1812256271496551], [198.8, 0.16114814819562098]]",link,406,995,375,424,134,287,"[[375, 134], [424, 134], [424, 287], [375, 287], [375, 134]]",198.5,7497,399.5,210.5,0.01994710571407286,0.17092719768401768,0.17240846232678322,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[45, 15, 128]","[235, 45, 139]","[185, 225, 156]","[221, 11, 41]",solid
"[[199.8, 0.16243490946974679], [200.2, 0.16130058924300467], [200.2, 0.18178781266548844], [199.8, 0.18238201518381966], [199.8, 0.16243490946974679]]",link,406,1000,373,423,134,288,"[[373, 134], [423, 134], [423, 288], [373, 288], [373, 134]]",199.5,7700,398.0,211.0,0.020487223422483797,0.1701441727596511,0.17154420095424655,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[200.8, 0.16130058924300467], [201.2, 0.16111107166457522], [201.2, 0.18159829508705905], [200.8, 0.18178781266548844], [200.8, 0.16130058924300467]]",link,406,1005,373,423,134,288,"[[373, 134], [423, 134], [423, 288], [373, 288], [373, 134]]",200.5,7700,398.0,211.0,0.020487223422483797,0.1701441727596511,0.17135468337581714,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[201.8, 0.16111107166457522], [202.2, 0.1610963950545627], [202.2, 0.1811738740085968], [201.8, 0.18159829508705905], [201.8, 0.16111107166457522]]",link,406,1010,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",201.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.17113513453157975,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[202.8, 0.1610963950545627], [203.2, 0.16113630423626843], [203.2, 0.18121378319030254], [202.8, 0.1811738740085968], [202.8, 0.1610963950545627]]",link,406,1015,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",202.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.17117504371328549,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[203.8, 0.16113630423626843], [204.2, 0.16122871260230653], [204.2, 0.18130619155634065], [203.8, 0.18121378319030254], [203.8, 0.16113630423626843]]",link,406,1020,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",203.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.1712674520793236,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[204.8, 0.16122871260230653], [205.2, 0.16122871260230653], [205.2, 0.18130619155634065], [204.8, 0.18130619155634065], [204.8, 0.16122871260230653]]",link,406,1025,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",204.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.1712674520793236,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[205.8, 0.16122871260230653], [206.2, 0.16122871260230653], [206.2, 0.18130619155634065], [205.8, 0.18130619155634065], [205.8, 0.16122871260230653]]",link,406,1030,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",205.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.1712674520793236,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[206.8, 0.16122871260230653], [207.2, 0.16137765760963846], [207.2, 0.18145513656367257], [206.8, 0.18130619155634065], [206.8, 0.16122871260230653]]",link,406,1035,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",206.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.17141639708665551,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[207.8, 0.16137765760963846], [208.2, 0.16128524924360746], [208.2, 0.18136272819764157], [207.8, 0.18145513656367257], [207.8, 0.16137765760963846]]",link,406,1040,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",207.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.17132398872062451,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[208.8, 0.16128524924360746], [209.2, 0.16137025221213278], [209.2, 0.1814477311661669], [208.8, 0.18136272819764157], [208.8, 0.16128524924360746]]",link,406,1045,373,422,134,288,"[[373, 134], [422, 134], [422, 288], [373, 288], [373, 134]]",208.5,7546,397.5,211.0,0.020077478954034122,0.16987132459008175,0.17140899168914983,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[209.8, 0.16137025221213278], [210.2, 0.16115552621303325], [210.2, 0.18110263192710613], [209.8, 0.1814477311661669], [209.8, 0.16137025221213278]]",link,406,1050,370,419,134,287,"[[370, 134], [419, 134], [419, 287], [370, 287], [370, 134]]",209.5,7497,394.5,210.5,0.01994710571407286,0.1681987159883242,0.1711290790700697,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 72]","[44, 15, 128]","[235, 45, 138]","[185, 226, 157]","[222, 11, 40]",solid
"[[210.8, 0.16115552621303325], [211.2, 0.16115552621303325], [211.2, 0.18110263192710613], [210.8, 0.18110263192710613], [210.8, 0.16115552621303325]]",link,406,1055,370,419,134,287,"[[370, 134], [419, 134], [419, 287], [370, 287], [370, 134]]",210.5,7497,394.5,210.5,0.01994710571407286,0.1681987159883242,0.1711290790700697,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 72]","[44, 15, 128]","[235, 45, 138]","[185, 226, 157]","[222, 11, 40]",solid
"[[211.8, 0.16115552621303325], [212.2, 0.1620479118746193], [212.2, 0.1819950175886922], [211.8, 0.18110263192710613], [211.8, 0.16115552621303325]]",link,406,1060,372,421,134,287,"[[372, 134], [421, 134], [421, 287], [372, 287], [372, 134]]",211.5,7497,396.5,210.5,0.01994710571407286,0.16929010866660163,0.17202146473165575,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[212.8, 0.1620479118746193], [213.2, 0.1608974142728824], [213.2, 0.18084451998695528], [212.8, 0.1819950175886922], [212.8, 0.1620479118746193]]",link,406,1065,372,421,134,287,"[[372, 134], [421, 134], [421, 287], [372, 287], [372, 134]]",212.5,7497,396.5,210.5,0.01994710571407286,0.16929010866660163,0.17087096712991884,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[213.8, 0.1608974142728824], [214.2, 0.1608974142728824], [214.2, 0.18084451998695528], [213.8, 0.18084451998695528], [213.8, 0.1608974142728824]]",link,406,1070,372,421,134,287,"[[372, 134], [421, 134], [421, 287], [372, 287], [372, 134]]",213.5,7497,396.5,210.5,0.01994710571407286,0.16929010866660163,0.17087096712991884,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[44, 15, 128]","[235, 45, 139]","[185, 226, 156]","[221, 11, 41]",solid
"[[214.8, 0.1608974142728824], [215.2, 0.16198698929279523], [215.2, 0.1819340950068681], [214.8, 0.18084451998695528], [214.8, 0.1608974142728824]]",link,406,1075,374,423,134,287,"[[374, 134], [423, 134], [423, 287], [374, 287], [374, 134]]",214.5,7497,398.5,210.5,0.01994710571407286,0.17038150134487898,0.17196054214983167,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[45, 15, 128]","[235, 45, 139]","[185, 225, 156]","[221, 11, 41]",solid
"[[215.8, 0.16198698929279523], [216.2, 0.1624897368852791], [216.2, 0.18243684259935197], [215.8, 0.1819340950068681], [215.8, 0.16198698929279523]]",link,406,1080,374,423,134,287,"[[374, 134], [423, 134], [423, 287], [374, 287], [374, 134]]",215.5,7497,398.5,210.5,0.01994710571407286,0.17038150134487898,0.17246328974231553,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[45, 15, 128]","[235, 45, 139]","[185, 225, 156]","[221, 11, 41]",solid
"[[216.8, 0.1624897368852791], [217.2, 0.1637870647607704], [217.2, 0.18373417047484328], [216.8, 0.18243684259935197], [216.8, 0.1624897368852791]]",link,406,1085,376,425,134,287,"[[376, 134], [425, 134], [425, 287], [376, 287], [376, 134]]",216.5,7497,400.5,210.5,0.01994710571407286,0.1714728940231564,0.17376061761780684,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[45, 15, 128]","[235, 45, 139]","[185, 225, 156]","[221, 11, 41]",solid
"[[217.8, 0.1637870647607704], [218.2, 0.16415088499479716], [218.2, 0.18409799070887004], [217.8, 0.18373417047484328], [217.8, 0.1637870647607704]]",link,406,1090,376,425,134,287,"[[376, 134], [425, 134], [425, 287], [376, 287], [376, 134]]",217.5,7497,400.5,210.5,0.01994710571407286,0.1714728940231564,0.1741244378518336,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[45, 15, 128]","[235, 45, 139]","[185, 225, 156]","[221, 11, 41]",solid
"[[218.8, 0.16415088499479716], [219.2, 0.16415088499479716], [219.2, 0.18409799070887004], [218.8, 0.18409799070887004], [218.8, 0.16415088499479716]]",link,406,1095,376,425,134,287,"[[376, 134], [425, 134], [425, 287], [376, 287], [376, 134]]",218.5,7497,400.5,210.5,0.01994710571407286,0.1714728940231564,0.1741244378518336,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 73]","[45, 15, 128]","[235, 45, 139]","[185, 225, 156]","[221, 11, 41]",solid
"[[219.8, 0.16415088499479716], [220.2, 0.1649718803410835], [220.2, 0.1849189860551564], [219.8, 0.18409799070887004], [219.8, 0.16415088499479716]]",link,406,1100,378,427,133,286,"[[378, 133], [427, 133], [427, 286], [378, 286], [378, 133]]",219.5,7497,402.5,209.5,0.01994710571407286,0.17249324753275092,0.17494543319811995,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 74]","[45, 15, 128]","[235, 44, 139]","[186, 225, 155]","[221, 11, 42]",solid
"[[220.8, 0.1649718803410835], [221.2, 0.16817491632262463], [221.2, 0.1881220220366975], [220.8, 0.1849189860551564], [220.8, 0.1649718803410835]]",link,406,1105,385,434,133,286,"[[385, 133], [434, 133], [434, 286], [385, 286], [385, 133]]",220.5,7497,409.5,209.5,0.01994710571407286,0.1763131219067218,0.17814846917966107,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 74]","[46, 15, 128]","[234, 44, 140]","[186, 225, 155]","[220, 11, 43]",solid
"[[221.8, 0.16817491632262463], [222.2, 0.1717422805443973], [222.2, 0.1915590130185089], [221.8, 0.1881220220366975], [221.8, 0.16817491632262463]]",link,406,1110,391,440,133,285,"[[391, 133], [440, 133], [440, 285], [391, 285], [391, 133]]",221.5,7448,415.5,209.0,0.0198167324741116,0.17955178035721253,0.1816506467814531,"(1.0, 1.0, 0.6, 1.0)","[231, 78, 75]","[47, 15, 128]","[234, 44, 140]","[186, 225, 154]","[219, 11, 43]",solid
"[[222.8, 0.1717422805443973], [223.2, 0.18362781261904418], [223.2, 0.20278469685824982], [222.8, 0.1915590130185089], [222.8, 0.1717422805443973]]",link,406,1115,414,462,131,281,"[[414, 131], [462, 131], [462, 281], [414, 281], [414, 131]]",222.5,7200,438.0,206.0,0.019156884239205627,0.1916168304817845,0.193206254738647,"(1.0, 1.0, 0.6, 1.0)","[231, 77, 77]","[50, 14, 128]","[232, 42, 142]","[188, 223, 151]","[216, 10, 46]",dashed
"[[223.8, 0.18362781261904418], [224.2, 0.17236395819315484], [224.2, 0.1908716369109207], [223.8, 0.20278469685824982], [223.8, 0.18362781261904418]]",link,406,1120,431,478,128,276,"[[431, 128], [478, 128], [478, 276], [431, 276], [431, 128]]",223.5,6956,454.5,202.0,0.01850767871776588,0.20033666340284145,0.18161779755203777,"(1.0, 1.0, 0.6, 1.0)","[231, 77, 79]","[52, 13, 128]","[231, 41, 143]","[189, 223, 150]","[215, 9, 48]",solid
"[[224.8, 0.17236395819315484], [225.2, 0.20802026537098323], [225.2, 0.22564459887105243], [224.8, 0.1908716369109207], [224.8, 0.17236395819315484]]",link,406,1125,463,509,125,269,"[[463, 125], [509, 125], [509, 269], [463, 269], [463, 125]]",224.5,6624,486.0,197.0,0.017624333500069176,0.2171709022422959,0.21683243212101783,"(1.0, 1.0, 0.6, 1.0)","[232, 76, 82]","[57, 11, 128]","[229, 38, 146]","[191, 221, 146]","[210, 8, 53]",solid
"[[225.8, 0.20802026537098323], [226.2, 0.21418502325078934], [226.2, 0.23069187183690484], [225.8, 0.22564459887105243], [225.8, 0.20802026537098323]]",link,406,1130,473,517,123,264,"[[473, 123], [517, 123], [517, 264], [473, 264], [473, 123]]",225.5,6204,495.0,193.5,0.016506848586115515,0.2218335322041541,0.2224384475438471,"(1.0, 1.0, 0.6, 1.0)","[232, 76, 83]","[58, 11, 128]","[228, 37, 147]","[192, 221, 145]","[209, 8, 54]",solid
"[[226.8, 0.21418502325078934], [227.2, 0.23064027119230002], [227.2, 0.2459498145134652], [226.8, 0.23069187183690484], [226.8, 0.21418502325078934]]",link,406,1135,499,541,120,257,"[[499, 120], [541, 120], [541, 257], [499, 257], [499, 120]]",226.5,5754,520.0,188.5,0.015309543321165164,0.23512074483920709,0.2382950428528826,"(1.0, 1.0, 0.6, 1.0)","[233, 75, 86]","[62, 9, 128]","[226, 34, 149]","[194, 220, 142]","[206, 7, 57]",solid
"[[227.8, 0.23064027119230002], [228.2, 0.21497554461817403], [228.2, 0.22948422375100574], [227.8, 0.2459498145134652], [227.8, 0.23064027119230002]]",link,406,1140,504,545,118,251,"[[504, 118], [545, 118], [545, 251], [504, 251], [504, 118]]",227.5,5453,524.5,184.5,0.014508679132831707,0.2372922216905997,0.2222298841845899,"(1.0, 1.0, 0.6, 1.0)","[233, 74, 86]","[62, 8, 128]","[226, 32, 149]","[195, 220, 141]","[205, 6, 58]",solid
"[[228.8, 0.21497554461817403], [229.2, 0.2090132412372018], [229.2, 0.22398753908418087], [228.8, 0.22948422375100574], [228.8, 0.21497554461817403]]",link,406,1145,480,522,120,254,"[[480, 120], [522, 120], [522, 254], [480, 254], [480, 120]]",228.5,5628,501.0,187.0,0.014974297846979066,0.2246459556425475,0.21650039016069134,"(1.0, 1.0, 0.6, 1.0)","[233, 74, 84]","[59, 9, 128]","[228, 33, 147]","[194, 222, 144]","[208, 6, 54]",solid
"[[229.8, 0.2090132412372018], [230.2, 0.25043636133889474], [230.2, 0.26361470128844827], [229.8, 0.22398753908418087], [229.8, 0.2090132412372018]]",link,406,1150,536,575,113,240,"[[536, 113], [575, 113], [575, 240], [536, 240], [536, 113]]",229.5,4953,555.5,176.5,0.013178339949553539,0.2536404948544361,0.2570255313136715,"(1.0, 1.0, 0.6, 1.0)","[234, 73, 90]","[67, 6, 128]","[224, 27, 152]","[198, 219, 137]","[199, 4, 63]",solid
"[[230.8, 0.25043636133889474], [231.2, 0.25714229766118024], [231.2, 0.26957830834646457], [230.8, 0.26361470128844827], [230.8, 0.25043636133889474]]",link,406,1155,548,586,111,234,"[[548, 111], [586, 111], [586, 234], [548, 234], [548, 111]]",230.5,4674,567.0,172.5,0.01243601068528432,0.2596318460797996,0.2633603030038224,"(1.0, 1.0, 0.6, 1.0)","[234, 72, 91]","[68, 5, 128]","[223, 24, 153]","[199, 219, 136]","[197, 3, 64]",solid
"[[225.8, -0.0004935308893668985], [226.2, 0.02393203925819172], [226.2, 0.08928894265428158], [225.8, 0.06557377363059352], [225.8, -0.0004935308893668985]]",link,592,1130,128,220,200,467,"[[128, 200], [220, 200], [220, 467], [128, 467], [128, 200]]",225.5,24564,174.0,333.5,0.06535690339608986,0.05661049095623665,0.05661049095623665,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[215, 95, 46]","[13, 48, 128]","[249, 84, 115]","[153, 225, 188]","[248, 37, 12]",solid
"[[226.8, 0.02393203925819172], [227.2, 0.04660597488168934], [227.2, 0.11197884234797854], [226.8, 0.08928894265428158], [226.8, 0.02393203925819172]]",link,592,1135,170,261,199,469,"[[170, 199], [261, 199], [261, 469], [170, 469], [170, 199]]",226.5,24570,215.5,334.0,0.0653728674662892,0.07929240861483394,0.07929240861483394,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[215, 95, 51]","[19, 48, 128]","[246, 84, 118]","[155, 222, 184]","[245, 37, 17]",solid
"[[227.8, 0.04660597488168934], [228.2, 0.06771704954542473], [228.2, 0.1335741604744272], [227.8, 0.11197884234797854], [227.8, 0.04660597488168934]]",link,592,1140,209,300,199,471,"[[209, 199], [300, 199], [300, 471], [209, 471], [209, 199]]",227.5,24752,254.5,335.0,0.06585711092900245,0.10064560500992596,0.10064560500992596,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[214, 96, 56]","[24, 48, 128]","[244, 84, 121]","[156, 219, 180]","[242, 37, 22]",solid
"[[228.8, 0.06771704954542473], [229.2, 0.09835482976861377], [229.2, 0.163727697234903], [228.8, 0.1335741604744272], [228.8, 0.06771704954542473]]",link,592,1145,273,363,197,470,"[[273, 197], [363, 197], [363, 470], [273, 470], [273, 197]]",228.5,24570,318.0,333.5,0.0653728674662892,0.13519076379220882,0.13104126350175838,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[214, 95, 63]","[33, 48, 128]","[240, 83, 126]","[159, 215, 173]","[238, 37, 30]",solid
"[[229.8, 0.09835482976861377], [230.2, 0.11659143935460253], [230.2, 0.1851305140770938], [229.8, 0.163727697234903], [229.8, 0.09835482976861377]]",link,592,1150,300,392,199,479,"[[300, 199], [392, 199], [392, 479], [300, 479], [300, 199]]",229.5,25760,346.0,339.0,0.06853907472249125,0.15086097671584817,0.15086097671584817,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[213, 96, 66]","[37, 49, 128]","[238, 84, 128]","[159, 212, 171]","[236, 38, 34]",solid
"[[230.8, 0.11659143935460253], [231.2, 0.13380893979731764], [231.2, 0.20283757933925525], [230.8, 0.1851305140770938], [230.8, 0.11659143935460253]]",link,592,1155,332,424,198,480,"[[332, 198], [424, 198], [424, 480], [332, 480], [332, 198]]",230.5,25944,378.0,339.0,0.06902863954193761,0.16832325956828645,0.16832325956828645,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[212, 96, 70]","[42, 49, 128]","[236, 84, 131]","[160, 210, 167]","[234, 38, 38]",solid
"[[231.8, 0.13380893979731764], [232.2, 0.1597489712557308], [232.2, 0.23406171803364928], [231.8, 0.20283757933925525], [231.8, 0.13380893979731764]]",link,592,1160,389,484,201,495,"[[389, 201], [484, 201], [484, 495], [389, 495], [389, 201]]",231.5,27930,436.5,348.0,0.07431274677791849,0.20088584792604605,0.19690534464469003,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[210, 98, 76]","[50, 52, 128]","[233, 86, 135]","[160, 205, 162]","[231, 40, 46]",solid
"[[232.8, 0.1597489712557308], [233.2, 0.16682629180591435], [233.2, 0.24502628967737167], [232.8, 0.23406171803364928], [232.8, 0.1597489712557308]]",link,592,1165,396,493,206,509,"[[396, 206], [493, 206], [493, 509], [396, 509], [396, 206]]",232.5,29391,444.5,357.5,0.0781999978714573,0.205926290741643,0.205926290741643,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[209, 99, 77]","[51, 54, 128]","[232, 89, 135]","[159, 203, 162]","[231, 42, 47]",solid
"[[233.8, 0.16682629180591435], [234.2, 0.18811959089400787], [234.2, 0.27056603143848906], [233.8, 0.24502628967737167], [233.8, 0.16682629180591435]]",link,592,1170,437,536,208,521,"[[437, 208], [536, 208], [536, 521], [437, 521], [437, 208]]",233.5,30987,486.5,364.5,0.08244644054448122,0.22934281116624847,0.22934281116624847,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[207, 100, 81]","[57, 56, 128]","[230, 90, 138]","[159, 199, 159]","[229, 43, 53]",solid
"[[234.8, 0.18811959089400787], [235.2, 0.1973104480607851], [235.2, 0.28524054671873894], [234.8, 0.27056603143848906], [234.8, 0.18811959089400787]]",link,592,1175,456,558,213,537,"[[456, 213], [558, 213], [558, 537], [456, 537], [456, 213]]",234.5,33048,507.0,375.0,0.08793009865795383,0.241275497389762,0.241275497389762,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[205, 101, 83]","[60, 59, 128]","[228, 92, 139]","[158, 196, 157]","[229, 45, 55]",solid
"[[235.8, 0.1973104480607851], [236.2, 0.20469625074905576], [236.2, 0.3083589405884572], [235.8, 0.28524054671873894], [235.8, 0.1973104480607851]]",link,592,1180,476,587,226,577,"[[476, 226], [587, 226], [587, 577], [476, 577], [476, 226]]",235.5,38961,531.5,401.5,0.10366268983940145,0.2565275956687565,0.2565275956687565,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[201, 104, 85]","[63, 66, 128]","[227, 98, 139]","[154, 191, 157]","[230, 52, 59]",solid
"[[236.8, 0.20469625074905576], [237.2, 0.20935551276005868], [237.2, 0.31854975292353077], [236.8, 0.3083589405884572], [236.8, 0.20469625074905576]]",link,592,1185,487,601,230,590,"[[487, 230], [601, 230], [601, 590], [487, 590], [487, 230]]",236.5,41040,544.0,410.0,0.10919424016347208,0.2639526328417947,0.2639526328417947,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[199, 105, 87]","[65, 68, 128]","[226, 100, 140]","[153, 189, 156]","[230, 57, 61]",solid
"[[237.8, 0.20935551276005868], [238.2, 0.21268588214555756], [238.2, 0.3323685164299947], [237.8, 0.31854975292353077], [237.8, 0.20935551276005868]]",link,592,1190,498,617,238,616,"[[498, 238], [617, 238], [617, 616], [498, 616], [498, 238]]",237.5,44982,557.5,427.0,0.11968263428443716,0.27252719928777613,0.27252719928777613,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[196, 107, 88]","[67, 73, 128]","[225, 103, 140]","[150, 186, 156]","[230, 64, 64]",solid
"[[238.8, 0.21268588214555756], [239.2, 0.24565951972287609], [239.2, 0.36755849908665467], [238.8, 0.3323685164299947], [238.8, 0.21268588214555756]]",link,592,1195,560,679,238,623,"[[560, 238], [679, 238], [679, 623], [560, 623], [560, 238]]",238.5,45815,619.5,430.5,0.1218989793637786,0.3066090094047654,0.3066090094047654,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[195, 107, 95]","[76, 74, 128]","[221, 104, 145]","[152, 181, 150]","[219, 66, 80]",solid
"[[239.8, 0.24565951972287609], [240.2, 0.26606891632028207], [240.2, 0.3973015553939403], [239.8, 0.36755849908665467], [239.8, 0.24565951972287609]]",link,592,1200,602,725,245,646,"[[602, 245], [725, 245], [725, 646], [602, 646], [602, 245]]",239.5,49323,663.5,445.5,0.13123263907365823,0.3316852358571112,0.3316852358571112,"(0.6941176470588235, 0.34901960784313724, 0.1568627450980392, 1.0)","[191, 109, 99]","[82, 78, 128]","[218, 107, 148]","[151, 176, 147]","[214, 74, 92]",solid
